time,open,high,low,close,tick_volume,spread,real_volume
2025-07-25 09:00:00,115500.0,115511.54,115200.0,115284.25,0,0,0
2025-07-25 10:00:00,115284.25,115946.26,114723.16,115320.01,0,0,0
2025-07-25 11:00:00,115320.01,115980.82,115008.85,115202.55,0,0,0
2025-07-25 12:00:00,115202.55,116033.46,115020.59,116033.44,0,0,0
2025-07-25 13:00:00,116033.44,116487.5,115990.09,116308.48,0,0,0
2025-07-25 14:00:00,116308.48,116782.13,116308.48,116543.58,0,0,0
2025-07-25 15:00:00,116543.59,116656.99,115963.97,116105.96,0,0,0
2025-07-25 16:00:00,116105.96,116600.0,115564.75,116216.27,0,0,0
2025-07-25 17:00:00,116216.27,116286.87,114908.0,114960.01,0,0,0
2025-07-25 18:00:00,114960.01,115846.39,114916.48,115727.08,0,0,0
2025-07-25 19:00:00,115727.07,116214.88,115455.46,116185.32,0,0,0
2025-07-25 20:00:00,116185.31,116345.74,115871.8,116042.5,0,0,0
2025-07-25 21:00:00,116042.51,116568.73,116042.5,116491.53,0,0,0
2025-07-25 22:00:00,116491.53,116997.21,116405.7,116688.6,0,0,0
2025-07-25 23:00:00,116688.6,117306.0,116578.02,117040.01,0,0,0
2025-07-26 00:00:00,117040.01,117377.59,116956.0,117214.23,0,0,0
2025-07-26 01:00:00,117214.23,117343.89,117102.3,117279.97,0,0,0
2025-07-26 02:00:00,117279.97,117630.0,117186.83,117614.31,0,0,0
2025-07-26 03:00:00,117614.31,117614.32,117330.24,117496.0,0,0,0
2025-07-26 04:00:00,117496.0,117550.9,117138.38,117153.73,0,0,0
2025-07-26 05:00:00,117153.74,117750.0,117153.73,117469.0,0,0,0
2025-07-26 06:00:00,117469.01,117603.0,117462.64,117489.62,0,0,0
2025-07-26 07:00:00,117489.61,117547.92,117396.95,117496.81,0,0,0
2025-07-26 08:00:00,117496.8,117541.19,117419.83,117444.99,0,0,0
2025-07-26 09:00:00,117444.99,117458.0,117320.0,117350.71,0,0,0
2025-07-26 10:00:00,117350.71,117382.76,117304.46,117304.47,0,0,0
2025-07-26 11:00:00,117304.47,117615.12,117304.46,117557.14,0,0,0
2025-07-26 12:00:00,117557.14,117617.65,117458.0,117570.6,0,0,0
2025-07-26 13:00:00,117570.6,118217.45,117545.1,117971.93,0,0,0
2025-07-26 14:00:00,117971.94,118072.41,117776.1,117776.11,0,0,0
2025-07-26 15:00:00,117776.1,117990.0,117772.13,117914.17,0,0,0
2025-07-26 16:00:00,117914.16,118220.0,117855.15,118125.24,0,0,0
2025-07-26 17:00:00,118125.24,118210.85,117956.0,118064.99,0,0,0
2025-07-26 18:00:00,118064.99,118142.87,117818.2,118130.1,0,0,0
2025-07-26 19:00:00,118130.1,118188.97,118011.0,118081.18,0,0,0
2025-07-26 20:00:00,118081.19,118090.0,117990.0,118039.98,0,0,0
2025-07-26 21:00:00,118039.99,118099.99,117941.96,118095.15,0,0,0
2025-07-26 22:00:00,118095.16,118297.35,118040.0,118232.11,0,0,0
2025-07-26 23:00:00,118232.11,118232.12,117883.86,117956.32,0,0,0
2025-07-27 00:00:00,117956.32,118068.0,117888.2,118028.56,0,0,0
2025-07-27 01:00:00,118028.56,118276.66,117978.0,118007.02,0,0,0
2025-07-27 02:00:00,118007.03,118048.19,117890.0,117919.99,0,0,0
2025-07-27 03:00:00,117919.99,117961.89,117825.5,117952.0,0,0,0
2025-07-27 04:00:00,117951.99,118190.0,117920.0,118102.0,0,0,0
2025-07-27 05:00:00,118102.0,118358.18,118021.85,118309.99,0,0,0
2025-07-27 06:00:00,118309.99,118309.99,118080.92,118182.83,0,0,0
2025-07-27 07:00:00,118182.83,118272.43,118149.19,118215.1,0,0,0
2025-07-27 08:00:00,118215.09,118300.0,118160.84,118274.73,0,0,0
2025-07-27 09:00:00,118274.73,118438.83,118197.71,118263.4,0,0,0
2025-07-27 10:00:00,118263.4,118263.4,118066.74,118095.95,0,0,0
2025-07-27 11:00:00,118095.95,118129.75,117950.47,117950.47,0,0,0
2025-07-27 12:00:00,117950.47,117999.91,117859.98,117943.92,0,0,0
2025-07-27 13:00:00,117943.92,118292.86,117943.92,118184.92,0,0,0
2025-07-27 14:00:00,118184.92,118255.32,118050.0,118072.71,0,0,0
2025-07-27 15:00:00,118072.71,118111.34,117890.0,118097.39,0,0,0
2025-07-27 16:00:00,118097.39,118217.6,118085.87,118201.99,0,0,0
2025-07-27 17:00:00,118201.99,118499.0,118149.96,118422.16,0,0,0
2025-07-27 18:00:00,118422.16,118588.0,118236.84,118585.74,0,0,0
2025-07-27 19:00:00,118585.75,119540.01,118585.75,119090.45,0,0,0
2025-07-27 20:00:00,119090.46,119334.88,118855.58,119196.69,0,0,0
2025-07-27 21:00:00,119196.68,119372.87,118942.9,119021.33,0,0,0
2025-07-27 22:00:00,119021.33,119073.91,118895.09,118960.0,0,0,0
2025-07-27 23:00:00,118960.01,119169.97,118713.74,118754.13,0,0,0
2025-07-28 00:00:00,118754.13,119270.15,118724.0,119265.76,0,0,0
2025-07-28 01:00:00,119265.75,119766.65,119228.56,119495.17,0,0,0
2025-07-28 02:00:00,119495.16,119528.47,119119.53,119415.55,0,0,0
2025-07-28 03:00:00,119415.56,119690.32,119126.09,119236.72,0,0,0
2025-07-28 04:00:00,119236.72,119480.0,118960.5,119037.77,0,0,0
2025-07-28 05:00:00,119037.77,119800.0,119021.11,119434.14,0,0,0
2025-07-28 06:00:00,119434.14,119521.03,119234.37,119287.99,0,0,0
2025-07-28 07:00:00,119287.99,119423.58,119128.46,119218.05,0,0,0
2025-07-28 08:00:00,119218.06,119701.07,119138.24,119526.13,0,0,0
2025-07-28 09:00:00,119526.13,119600.0,119440.0,119448.02,0,0,0
2025-07-28 10:00:00,119448.03,119448.03,118774.31,118900.0,0,0,0
2025-07-28 11:00:00,118900.01,119102.69,118777.98,119072.45,0,0,0
2025-07-28 12:00:00,119072.45,119072.45,118704.01,118930.87,0,0,0
2025-07-28 13:00:00,118930.88,118953.52,118620.22,118764.53,0,0,0
2025-07-28 14:00:00,118764.54,118873.78,118475.47,118827.49,0,0,0
2025-07-28 15:00:00,118827.49,119093.68,118783.85,118845.24,0,0,0
2025-07-28 16:00:00,118845.23,119085.79,118234.28,118434.78,0,0,0
2025-07-28 17:00:00,118434.77,118685.02,117895.73,117985.93,0,0,0
2025-07-28 18:00:00,117985.94,118500.0,117907.0,118174.9,0,0,0
2025-07-28 19:00:00,118174.89,118376.61,118003.55,118028.88,0,0,0
2025-07-28 20:00:00,118028.89,118112.24,117653.39,117667.86,0,0,0
2025-07-28 21:00:00,117667.86,117856.37,117427.5,117776.56,0,0,0
