time,open,high,low,close,tick_volume,spread,real_volume
2025-02-04 01:00:00,1.03407,1.03495,1.03258,1.03272,1517,15,0
2025-02-04 02:00:00,1.03272,1.03301,1.03152,1.03175,1935,12,0
2025-02-04 03:00:00,1.03175,1.0322,1.03081,1.03215,3208,12,0
2025-02-04 04:00:00,1.03215,1.03234,1.03159,1.03216,2525,12,0
2025-02-04 05:00:00,1.03215,1.03233,1.03105,1.03142,1863,12,0
2025-02-04 06:00:00,1.03142,1.03145,1.03053,1.03056,1689,12,0
2025-02-04 07:00:00,1.03056,1.03056,1.02715,1.02927,6090,12,0
2025-02-04 08:00:00,1.02928,1.03071,1.02917,1.03063,2676,12,0
2025-02-04 09:00:00,1.03062,1.03165,1.02994,1.03108,3660,12,0
2025-02-04 10:00:00,1.03109,1.03348,1.03084,1.03339,5744,12,0
2025-02-04 11:00:00,1.03337,1.03489,1.03319,1.03381,3879,12,0
2025-02-04 12:00:00,1.0338,1.03428,1.03249,1.03345,2503,12,0
2025-02-04 13:00:00,1.03345,1.0334699999999999,1.03215,1.03217,2456,12,0
2025-02-04 14:00:00,1.03216,1.03277,1.03196,1.03247,3387,12,0
2025-02-04 15:00:00,1.03246,1.03399,1.03233,1.03399,3729,12,0
2025-02-04 16:00:00,1.03401,1.03657,1.03395,1.0359,5494,12,0
2025-02-04 17:00:00,1.03579,1.03853,1.03556,1.03797,8010,12,0
2025-02-04 18:00:00,1.03796,1.03868,1.03727,1.03778,4477,12,0
2025-02-04 19:00:00,1.03778,1.03782,1.0365199999999999,1.03762,4123,12,0
2025-02-04 20:00:00,1.03761,1.03857,1.03739,1.03806,2468,12,0
2025-02-04 21:00:00,1.03805,1.03848,1.03765,1.03813,2805,12,0
2025-02-04 22:00:00,1.03813,1.03853,1.03788,1.03848,1795,12,0
2025-02-04 23:00:00,1.03848,1.0387,1.03773,1.03799,660,12,0
2025-02-05 00:00:00,1.03787,1.03787,1.03722,1.03771,413,20,0
2025-02-05 01:00:00,1.03771,1.03796,1.03704,1.03705,577,15,0
2025-02-05 02:00:00,1.03706,1.03812,1.0369,1.03782,1782,12,0
2025-02-05 03:00:00,1.03783,1.0386,1.03719,1.03729,2979,12,0
2025-02-05 04:00:00,1.03728,1.03844,1.03725,1.03839,1978,12,0
2025-02-05 05:00:00,1.03839,1.03856,1.03787,1.03789,1239,12,0
2025-02-05 06:00:00,1.03789,1.03818,1.03757,1.03781,944,12,0
2025-02-05 07:00:00,1.0378,1.03781,1.03727,1.03772,1229,12,0
2025-02-05 08:00:00,1.03772,1.03933,1.03737,1.03844,2370,12,0
2025-02-05 09:00:00,1.03844,1.0409,1.03818,1.0402,4006,12,0
2025-02-05 10:00:00,1.0402,1.0408,1.03896,1.04033,4991,12,0
2025-02-05 11:00:00,1.04034,1.04162,1.0401,1.04034,4490,12,0
2025-02-05 12:00:00,1.04034,1.043,1.04014,1.04246,4071,12,0
2025-02-05 13:00:00,1.04247,1.04247,1.0411,1.04142,2563,12,0
2025-02-05 14:00:00,1.04142,1.04213,1.04102,1.04184,2635,12,0
2025-02-05 15:00:00,1.04184,1.0425200000000001,1.04003,1.04073,5600,12,0
2025-02-05 16:00:00,1.04073,1.04257,1.04056,1.04208,5190,12,0
