time,open,high,low,close,tick_volume,spread,real_volume
2025-07-25 09:00:00,3.0762,3.0897,3.045,3.0733,0,0,0
2025-07-25 10:00:00,3.0732,3.1045,3.0353,3.0745,0,0,0
2025-07-25 11:00:00,3.0745,3.1095,3.0632,3.0804,0,0,0
2025-07-25 12:00:00,3.0805,3.1433,3.0658,3.1351,0,0,0
2025-07-25 13:00:00,3.1351,3.145,3.1095,3.1286,0,0,0
2025-07-25 14:00:00,3.1287,3.1534,3.1262,3.1346,0,0,0
2025-07-25 15:00:00,3.1346,3.1523,3.0971,3.1231,0,0,0
2025-07-25 16:00:00,3.1231,3.1383,3.0947,3.1196,0,0,0
2025-07-25 17:00:00,3.1197,3.122,3.0,3.0057,0,0,0
2025-07-25 18:00:00,3.0057,3.0461,2.9981,3.0375,0,0,0
2025-07-25 19:00:00,3.0375,3.0634,3.0254,3.0587,0,0,0
2025-07-25 20:00:00,3.0586,3.0716,3.0487,3.0603,0,0,0
2025-07-25 21:00:00,3.0602,3.0774,3.0554,3.0709,0,0,0
2025-07-25 22:00:00,3.071,3.0976,3.0654,3.0707,0,0,0
2025-07-25 23:00:00,3.0708,3.133,3.0708,3.1218,0,0,0
2025-07-26 00:00:00,3.1218,3.149,3.1218,3.1398,0,0,0
2025-07-26 01:00:00,3.1399,3.1507,3.1345,3.1444,0,0,0
2025-07-26 02:00:00,3.1444,3.145,3.1321,3.1423,0,0,0
2025-07-26 03:00:00,3.1422,3.1443,3.1243,3.135,0,0,0
2025-07-26 04:00:00,3.135,3.1396,3.1088,3.1119,0,0,0
2025-07-26 05:00:00,3.112,3.1635,3.112,3.1517,0,0,0
2025-07-26 06:00:00,3.1516,3.1529,3.1354,3.144,0,0,0
2025-07-26 07:00:00,3.144,3.1576,3.1389,3.1485,0,0,0
2025-07-26 08:00:00,3.1484,3.1766,3.1412,3.1719,0,0,0
2025-07-26 09:00:00,3.1719,3.1734,3.1532,3.1576,0,0,0
2025-07-26 10:00:00,3.1575,3.1662,3.1525,3.1551,0,0,0
2025-07-26 11:00:00,3.1552,3.1794000000000002,3.1541,3.1749,0,0,0
2025-07-26 12:00:00,3.175,3.1981,3.1715,3.1939,0,0,0
2025-07-26 13:00:00,3.1938,3.2111,3.1932,3.1999,0,0,0
2025-07-26 14:00:00,3.2,3.2026,3.1776,3.1855,0,0,0
2025-07-26 15:00:00,3.1856,3.199,3.1779,3.1904,0,0,0
2025-07-26 16:00:00,3.1905,3.1985,3.1782,3.1874000000000002,0,0,0
2025-07-26 17:00:00,3.1874000000000002,3.1975,3.1778,3.1811,0,0,0
2025-07-26 18:00:00,3.1811,3.1928,3.1761,3.1921,0,0,0
2025-07-26 19:00:00,3.1921,3.2181,3.1845,3.192,0,0,0
2025-07-26 20:00:00,3.192,3.1946,3.1651,3.1727,0,0,0
2025-07-26 21:00:00,3.1727,3.182,3.1584,3.1753,0,0,0
2025-07-26 22:00:00,3.1752,3.1962,3.1729,3.1911,0,0,0
2025-07-26 23:00:00,3.1911,3.192,3.1684,3.1829,0,0,0
2025-07-27 00:00:00,3.1828,3.1953,3.1718,3.1925,0,0,0
2025-07-27 01:00:00,3.1924,3.2098,3.1802,3.1819,0,0,0
2025-07-27 02:00:00,3.1819,3.1821,3.1637,3.1662,0,0,0
2025-07-27 03:00:00,3.1662,3.1833,3.1564,3.1814999999999998,0,0,0
2025-07-27 04:00:00,3.1814999999999998,3.2025,3.1751,3.187,0,0,0
2025-07-27 05:00:00,3.187,3.2064,3.1773,3.1981,0,0,0
2025-07-27 06:00:00,3.1982,3.2049,3.1825,3.1994,0,0,0
2025-07-27 07:00:00,3.1994,3.2195,3.1917,3.2096,0,0,0
2025-07-27 08:00:00,3.2096999999999998,3.2387,3.2057,3.2226,0,0,0
2025-07-27 09:00:00,3.2226,3.2232,3.1986,3.2016,0,0,0
2025-07-27 10:00:00,3.2016,3.2048,3.1858,3.1897,0,0,0
2025-07-27 11:00:00,3.1897,3.1931,3.1732,3.1848,0,0,0
2025-07-27 12:00:00,3.1848,3.1906,3.1673999999999998,3.1711,0,0,0
2025-07-27 13:00:00,3.1711,3.21,3.1704,3.2026,0,0,0
2025-07-27 14:00:00,3.2026,3.2148,3.1743,3.1802,0,0,0
2025-07-27 15:00:00,3.1802,3.1977,3.163,3.1947,0,0,0
2025-07-27 16:00:00,3.1947,3.2077,3.1836,3.1861,0,0,0
2025-07-27 17:00:00,3.1861,3.2018,3.1712,3.1803,0,0,0
2025-07-27 18:00:00,3.1803,3.1878,3.1675,3.1866,0,0,0
2025-07-27 19:00:00,3.1866,3.2288,3.1841,3.196,0,0,0
2025-07-27 20:00:00,3.1961,3.2099,3.1768,3.2055,0,0,0
2025-07-27 21:00:00,3.2055,3.2147,3.1958,3.2129,0,0,0
2025-07-27 22:00:00,3.2129,3.2173,3.199,3.2088,0,0,0
2025-07-27 23:00:00,3.2089,3.231,3.1946,3.2024,0,0,0
2025-07-28 00:00:00,3.2025,3.2188,3.1893,3.2157,0,0,0
2025-07-28 01:00:00,3.2157999999999998,3.2515,3.2134,3.2346,0,0,0
2025-07-28 02:00:00,3.2345,3.2439,3.2072,3.2389,0,0,0
2025-07-28 03:00:00,3.239,3.2864,3.2237,3.262,0,0,0
2025-07-28 04:00:00,3.2621,3.2695,3.2224,3.2446,0,0,0
2025-07-28 05:00:00,3.2447,3.2928,3.237,3.269,0,0,0
2025-07-28 06:00:00,3.2689,3.2798,3.2494,3.2693,0,0,0
2025-07-28 07:00:00,3.2693,3.2755,3.25,3.2724,0,0,0
2025-07-28 08:00:00,3.2725,3.3308,3.2645,3.3192,0,0,0
2025-07-28 09:00:00,3.3192,3.3255,3.2846,3.2898,0,0,0
2025-07-28 10:00:00,3.2898,3.2942,3.2596,3.2737,0,0,0
2025-07-28 11:00:00,3.2736,3.2777,3.25,3.2637,0,0,0
2025-07-28 12:00:00,3.2638,3.2641999999999998,3.2388,3.2533,0,0,0
2025-07-28 13:00:00,3.2533,3.2577,3.2319,3.2389,0,0,0
2025-07-28 14:00:00,3.2389,3.2497,3.2241,3.2448,0,0,0
2025-07-28 15:00:00,3.2449,3.2495,3.2253,3.23,0,0,0
2025-07-28 16:00:00,3.23,3.2309,3.1728,3.1914,0,0,0
2025-07-28 17:00:00,3.1914,3.2011,3.1405,3.1556,0,0,0
2025-07-28 18:00:00,3.1556,3.1807,3.146,3.1601,0,0,0
2025-07-28 19:00:00,3.1601,3.1856,3.1466,3.1704,0,0,0
2025-07-28 20:00:00,3.1705,3.1818,3.1543,3.1577,0,0,0
2025-07-28 21:00:00,3.1577,3.1608,3.1141,3.1427,0,0,0
2025-07-28 22:00:00,3.1426,3.1632,3.1314,3.1607,0,0,0
2025-07-28 23:00:00,3.1607,3.164,3.1111,3.1416,0,0,0
2025-07-29 00:00:00,3.1416,3.1624,3.1307,3.1437,0,0,0
2025-07-29 01:00:00,3.1436,3.1583,3.1076,3.1329,0,0,0
2025-07-29 02:00:00,3.133,3.1459,3.1073,3.1235,0,0,0
2025-07-29 03:00:00,3.1235,3.1482,3.0788,3.1253,0,0,0
2025-07-29 04:00:00,3.1253,3.142,3.1143,3.1162,0,0,0
2025-07-29 05:00:00,3.1162,3.1346,3.0948,3.1098,0,0,0
2025-07-29 06:00:00,3.1098,3.1437,3.1094,3.1406,0,0,0
2025-07-29 07:00:00,3.1407,3.1469,3.1222,3.1253,0,0,0
2025-07-29 08:00:00,3.1252,3.1483,3.1234,3.1464,0,0,0
2025-07-29 09:00:00,3.1463,3.1636,3.1375,3.1539,0,0,0
2025-07-29 10:00:00,3.154,3.1823,3.1528,3.1753,0,0,0
2025-07-29 11:00:00,3.1754,3.1856,3.1658,3.1748,0,0,0
2025-07-29 12:00:00,3.1748,3.176,3.1492,3.1605,0,0,0
2025-07-29 13:00:00,3.1605,3.1627,3.1133,3.1182,0,0,0
2025-07-29 14:00:00,3.1181,3.1415,3.1134,3.1376,0,0,0
2025-07-29 15:00:00,3.1376,3.1703,3.1356,3.1625,0,0,0
2025-07-29 16:00:00,3.1626,3.1749,3.1329,3.14,0,0,0
2025-07-29 17:00:00,3.1401,3.1414,3.0867,3.1038,0,0,0
2025-07-29 18:00:00,3.1037,3.1169000000000002,3.0768,3.0987,0,0,0
2025-07-29 19:00:00,3.0987,3.1079,3.0533,3.1072,0,0,0
2025-07-29 20:00:00,3.1072,3.1523,3.1056,3.147,0,0,0
2025-07-29 21:00:00,3.1471,3.1624,3.1341,3.1406,0,0,0
2025-07-29 22:00:00,3.1406,3.1488,3.1152,3.12,0,0,0
2025-07-29 23:00:00,3.1201,3.1307,3.094,3.1173,0,0,0
2025-07-30 00:00:00,3.1174,3.1336,3.0972,3.1249,0,0,0
2025-07-30 01:00:00,3.125,3.128,3.1063,3.1252,0,0,0
2025-07-30 02:00:00,3.1253,3.1374,3.1211,3.128,0,0,0
2025-07-30 03:00:00,3.1281,3.1321,3.103,3.1219,0,0,0
2025-07-30 04:00:00,3.1218,3.145,3.0932,3.132,0,0,0
2025-07-30 05:00:00,3.1319,3.1462,3.1221,3.1403,0,0,0
2025-07-30 06:00:00,3.1403,3.15,3.1301,3.1382,0,0,0
2025-07-30 07:00:00,3.1381,3.147,3.1129,3.1195,0,0,0
2025-07-30 08:00:00,3.1195,3.1339,3.1042,3.1338,0,0,0
2025-07-30 09:00:00,3.1338,3.1432,3.1295,3.1389,0,0,0
2025-07-30 10:00:00,3.1388,3.1453,3.11,3.1202,0,0,0
2025-07-30 11:00:00,3.1201,3.1408,3.109,3.1261,0,0,0
2025-07-30 12:00:00,3.1262,3.1289,3.0913,3.0982,0,0,0
2025-07-30 13:00:00,3.0982,3.1196,3.085,3.0899,0,0,0
2025-07-30 14:00:00,3.0899,3.1024,3.0436,3.0518,0,0,0
2025-07-30 15:00:00,3.0517,3.084,3.0403000000000002,3.0777,0,0,0
