time,open,high,low,close,tick_volume,spread,real_volume
2000-01-26 00:00:00,1.2893,1.2893,1.2893,1.2893,1,240,0
2000-01-27 00:00:00,1.2893,1.2893,1.2866,1.2866,28,240,0
2000-01-28 00:00:00,1.2893,1.3027,1.2893,1.3027,135,240,0
2000-01-31 00:00:00,1.2911000000000001,1.2911000000000001,1.2902,1.2902,10,240,0
2000-02-01 00:00:00,1.2911000000000001,1.3023,1.2806,1.2836,360,240,0
2000-02-02 00:00:00,1.2770000000000001,1.3006,1.2770000000000001,1.294,303,240,0
2000-02-03 00:00:00,1.2911000000000001,1.2911000000000001,1.2864,1.2864,48,240,0
2000-02-04 00:00:00,1.285,1.285,1.285,1.285,1,240,0
2000-02-07 00:00:00,1.2868,1.2868,1.2849,1.2849,20,240,0
2000-02-08 00:00:00,1.2803,1.2822,1.2803,1.2822,20,240,0
2000-02-09 00:00:00,1.2803,1.2833999999999999,1.2803,1.2833999999999999,32,240,0
2000-02-10 00:00:00,1.2803,1.2818,1.2803,1.2818,16,240,0
2000-02-11 00:00:00,1.2803,1.2803,1.2797,1.2797,7,240,0
2000-02-14 00:00:00,1.2803,1.2808,1.2803,1.2808,6,240,0
2000-02-15 00:00:00,1.2803,1.2894999999999999,1.2803,1.2879,109,240,0
2000-02-16 00:00:00,1.2894999999999999,1.2894999999999999,1.2882,1.2882,14,240,0
2000-02-17 00:00:00,1.2894999999999999,1.2894999999999999,1.2861,1.2861,35,240,0
2000-02-18 00:00:00,1.2894999999999999,1.2894999999999999,1.2871000000000001,1.2871000000000001,25,240,0
2000-02-21 00:00:00,1.2838,1.2838,1.283,1.283,9,240,0
2000-02-22 00:00:00,1.2838,1.2838,1.2809,1.2825,46,240,0
2000-02-23 00:00:00,1.2685,1.271,1.2685,1.271,26,240,0
2000-02-24 00:00:00,1.2685,1.2685,1.2675,1.2675,11,240,0
2000-02-25 00:00:00,1.2685,1.2685,1.267,1.267,16,240,0
2000-02-28 00:00:00,1.2685,1.2685,1.267,1.267,16,240,0
2000-02-29 00:00:00,1.2685,1.2685,1.2658,1.2658,28,240,0
2000-03-01 00:00:00,1.2685,1.2685,1.2685,1.2685,1,240,0
2000-03-02 00:00:00,1.2685,1.2685,1.2553,1.2553,133,240,0
2000-03-03 00:00:00,1.2685,1.2685,1.2548,1.2548,138,240,0
2000-03-06 00:00:00,1.2685,1.2685,1.2528000000000001,1.2528000000000001,158,240,0
2000-03-07 00:00:00,1.2685,1.2685,1.2574,1.2574,112,240,0
2000-03-08 00:00:00,1.2685,1.2685,1.2373,1.2447,387,240,0
2000-03-09 00:00:00,1.2373,1.2434,1.2373,1.2434,62,240,0
2000-03-10 00:00:00,1.2373,1.2412,1.2373,1.2412,40,240,0
2000-03-13 00:00:00,1.2373,1.2405,1.2373,1.2405,33,240,0
2000-03-14 00:00:00,1.2485,1.2524,1.2485,1.2524,40,240,0
2000-03-15 00:00:00,1.2485,1.2545,1.2485,1.2545,61,240,0
2000-03-16 00:00:00,1.2485,1.2505,1.2485,1.2505,21,240,0
2000-03-17 00:00:00,1.2485,1.2485,1.2485,1.2485,1,240,0
